matchId,tier_scraped_from,rank_scraped_from,did_meta_team_win
NA1_5359299604,EMERALD,EMERALD III,True
NA1_5359306817,DIAMOND,DIAMOND IV,False
NA1_5359311351,BRONZE,BRONZE I,True
NA1_5359321053,EMERALD,EMERALD III,False
NA1_5359327851,DIAMOND,DIAMOND IV,True
NA1_5359337820,BRONZE,BRONZE I,True
NA1_5359343232,EMERALD,EMERALD III,True
NA1_5359346658,DIAMOND,DIAMOND IV,True
NA1_5359348558,BRONZE,BRONZE I,True
NA1_5359358926,EMERALD,EMERALD III,False
NA1_5359364295,DIAMOND,DIAMOND IV,True
NA1_5359365410,BRONZE,BRONZE I,True
NA1_5359366156,SILVER,SILVER III,False
NA1_5359369033,EMERALD,EMERALD III,True
NA1_5359378074,PLATINUM,PLATINUM III,True
NA1_5359405739,PLATINUM,PLATINUM II,False
NA1_5359406421,PLATINUM,PLATINUM II,True
NA1_5359421794,DIAMOND,DIAMOND II,True
NA1_5359421965,SILVER,SILVER IV,True
NA1_5359429598,SILVER,SILVER IV,True
NA1_5359435123,SILVER,SILVER III,True
NA1_5359446359,SILVER,SILVER III,False
NA1_5359466560,SILVER,SILVER III,True
NA1_5359483558,SILVER,SILVER III,False
NA1_5359519071,PLATINUM,PLATINUM I,True
NA1_5359524276,BRONZE,BRONZE II,True
NA1_5359536086,GOLD,GOLD IV,True
NA1_5359559492,PLATINUM,PLATINUM I,False
NA1_5359563811,PLATINUM,PLATINUM IV,True
NA1_5359564018,IRON,IRON II,True
NA1_5359564675,EMERALD,EMERALD I,False
NA1_5359569320,PLATINUM,PLATINUM II,True
NA1_5359581070,BRONZE,BRONZE II,True
NA1_5359586621,PLATINUM,PLATINUM IV,False
NA1_5359588683,PLATINUM,PLATINUM I,False
NA1_5359592960,PLATINUM,PLATINUM II,False
NA1_5359599046,EMERALD,EMERALD I,True
NA1_5359645337,SILVER,SILVER III,True
NA1_5359647009,PLATINUM,PLATINUM IV,False
NA1_5359666534,EMERALD,EMERALD I,False
NA1_5359673220,PLATINUM,PLATINUM IV,True
NA1_5359711324,PLATINUM,PLATINUM IV,True
NA1_5359729101,EMERALD,EMERALD I,False
NA1_5359789079,BRONZE,BRONZE II,False
NA1_5359804876,BRONZE,BRONZE II,False
NA1_5359813275,PLATINUM,PLATINUM IV,True
NA1_5359832337,BRONZE,BRONZE II,False
NA1_5359843340,PLATINUM,PLATINUM IV,True
NA1_5359851149,EMERALD,EMERALD I,False
NA1_5359869510,PLATINUM,PLATINUM I,True
NA1_5359960699,IRON,IRON II,True
NA1_5359990556,PLATINUM,PLATINUM IV,True
NA1_5360035316,PLATINUM,PLATINUM IV,False
NA1_5360164600,PLATINUM,PLATINUM II,False
NA1_5360173461,PLATINUM,PLATINUM II,False
NA1_5360198593,SILVER,SILVER IV,False
NA1_5360201364,DIAMOND,DIAMOND II,True
NA1_5360206967,SILVER,SILVER IV,True
NA1_5360207304,DIAMOND,DIAMOND II,True
NA1_5360210875,DIAMOND,DIAMOND II,False
NA1_5360211958,GOLD,GOLD IV,False
NA1_5360223161,DIAMOND,DIAMOND II,True
NA1_5360234048,DIAMOND,DIAMOND II,True
NA1_5360245380,DIAMOND,DIAMOND II,False
NA1_5360246592,PLATINUM,PLATINUM IV,False
NA1_5360255476,SILVER,SILVER III,False
NA1_5360260095,PLATINUM,PLATINUM IV,True
NA1_5360267667,DIAMOND,DIAMOND II,False
NA1_5360275507,PLATINUM,PLATINUM IV,True
NA1_5360282912,PLATINUM,PLATINUM IV,False
NA1_5360351982,SILVER,SILVER IV,False
NA1_5360355402,EMERALD,EMERALD III,True
NA1_5360378304,SILVER,SILVER III,True
NA1_5360378498,EMERALD,EMERALD III,True
NA1_5360385120,IRON,IRON II,False
NA1_5360390397,IRON,IRON III,False
NA1_5360401511,EMERALD,EMERALD III,True
NA1_5360441320,EMERALD,EMERALD III,False
NA1_5360516396,SILVER,SILVER II,False
NA1_5360531811,PLATINUM,PLATINUM II,True
NA1_5360560284,PLATINUM,PLATINUM II,True
NA1_5360561434,SILVER,SILVER II,True
NA1_5360585462,PLATINUM,PLATINUM II,True
NA1_5360594520,PLATINUM,PLATINUM IV,True
NA1_5360598812,SILVER,SILVER IV,True
NA1_5360603327,BRONZE,BRONZE I,False
NA1_5360603473,PLATINUM,PLATINUM I,False
NA1_5360615616,BRONZE,BRONZE I,False
NA1_5360629377,SILVER,SILVER IV,False
NA1_5360632701,IRON,IRON III,False
NA1_5360634030,PLATINUM,PLATINUM II,False
NA1_5360645637,SILVER,SILVER II,True
NA1_5360663231,IRON,IRON III,True
NA1_5360707641,IRON,IRON III,True
NA1_5360738834,IRON,IRON III,True
NA1_5360751841,IRON,IRON IV,False
NA1_5360752100,GOLD,GOLD IV,False
NA1_5360752571,PLATINUM,PLATINUM III,False
NA1_5360755515,IRON,IRON IV,True
NA1_5360759132,GOLD,GOLD IV,True
NA1_5360764667,GOLD,GOLD IV,False
NA1_5360769413,GOLD,GOLD IV,False
NA1_5360774501,IRON,IRON IV,False
NA1_5360806092,IRON,IRON III,True
NA1_5360835539,IRON,IRON III,True
NA1_5360886232,GOLD,GOLD III,False
NA1_5360900282,GOLD,GOLD III,False
NA1_5360999121,EMERALD,EMERALD I,False
NA1_5361006860,EMERALD,EMERALD I,False
NA1_5361090947,DIAMOND,DIAMOND II,False
NA1_5361147080,BRONZE,BRONZE I,False
NA1_5361175045,PLATINUM,PLATINUM III,False
NA1_5361237531,SILVER,SILVER IV,True
NA1_5361243690,GOLD,GOLD IV,False
NA1_5361246064,IRON,IRON II,True
NA1_5361265793,SILVER,SILVER IV,True
NA1_5361289621,EMERALD,EMERALD I,True
NA1_5361292667,PLATINUM,PLATINUM I,False
NA1_5361305516,GOLD,GOLD III,False
NA1_5361311352,EMERALD,EMERALD I,True
NA1_5361315741,GOLD,GOLD IV,True
NA1_5361316930,GOLD,GOLD IV,False
NA1_5361333964,EMERALD,EMERALD II,True
NA1_5361338720,GOLD,GOLD III,False
NA1_5361341261,EMERALD,EMERALD I,False
NA1_5361350704,PLATINUM,PLATINUM I,True
NA1_5361380858,DIAMOND,DIAMOND III,True
NA1_5361412757,DIAMOND,DIAMOND III,True
NA1_5361424393,IRON,IRON III,False
NA1_5361430524,PLATINUM,PLATINUM IV,True
NA1_5361441835,DIAMOND,DIAMOND III,True
NA1_5361444783,GOLD,GOLD III,False
NA1_5361448839,DIAMOND,DIAMOND II,False
NA1_5361449653,PLATINUM,PLATINUM IV,False
NA1_5361470614,GOLD,GOLD III,False
NA1_5361490096,BRONZE,BRONZE II,False
NA1_5361533605,GOLD,GOLD I,True
NA1_5361540438,GOLD,GOLD I,False
NA1_5361569958,SILVER,SILVER III,True
NA1_5361574744,SILVER,SILVER III,True
NA1_5361629847,GOLD,GOLD III,True
NA1_5361680924,DIAMOND,DIAMOND IV,True
NA1_5361690532,EMERALD,EMERALD III,False
NA1_5361705145,EMERALD,EMERALD III,True
NA1_5361709380,GOLD,GOLD IV,False
NA1_5361712292,EMERALD,EMERALD III,True
NA1_5361724628,EMERALD,EMERALD III,False
NA1_5361727300,EMERALD,EMERALD III,False
NA1_5361738446,GOLD,GOLD IV,False
NA1_5361738592,EMERALD,EMERALD III,True
NA1_5361758082,GOLD,GOLD IV,False
NA1_5361758822,EMERALD,EMERALD III,True
NA1_5361772273,SILVER,SILVER II,True
NA1_5361774064,EMERALD,EMERALD IV,True
NA1_5361782652,GOLD,GOLD IV,True
NA1_5361805338,PLATINUM,PLATINUM IV,True
NA1_5361871607,IRON,IRON IV,True
NA1_5361876350,GOLD,GOLD IV,True
NA1_5361929235,BRONZE,BRONZE III,True
NA1_5361929929,IRON,IRON IV,True
NA1_5361941207,EMERALD,EMERALD II,True
NA1_5361959477,EMERALD,EMERALD I,True
NA1_5361964282,BRONZE,BRONZE II,False
NA1_5361965998,IRON,IRON IV,True
NA1_5361968018,EMERALD,EMERALD II,False
NA1_5361969542,IRON,IRON III,True
NA1_5361971493,EMERALD,EMERALD III,False
NA1_5361977360,IRON,IRON IV,False
NA1_5361992746,EMERALD,EMERALD I,False
NA1_5361996744,BRONZE,BRONZE II,False
NA1_5362004290,DIAMOND,DIAMOND IV,True
NA1_5362011213,EMERALD,EMERALD I,True
NA1_5362015739,EMERALD,EMERALD III,False
NA1_5362033873,BRONZE,BRONZE II,False
NA1_5362041394,EMERALD,EMERALD I,False
NA1_5362060156,IRON,IRON II,True
NA1_5362060713,PLATINUM,PLATINUM III,True
NA1_5362067087,EMERALD,EMERALD I,False
NA1_5362081979,IRON,IRON II,True
NA1_5362087228,PLATINUM,PLATINUM III,True
NA1_5362124286,IRON,IRON III,True
NA1_5362143970,GOLD,GOLD IV,True
NA1_5362155203,GOLD,GOLD IV,True
NA1_5362160258,DIAMOND,DIAMOND II,True
NA1_5362243899,BRONZE,BRONZE II,False
NA1_5362280078,PLATINUM,PLATINUM IV,True
NA1_5362330134,PLATINUM,PLATINUM IV,False
NA1_5362340517,DIAMOND,DIAMOND III,False
NA1_5362348952,PLATINUM,PLATINUM IV,False
NA1_5362361049,DIAMOND,DIAMOND III,False
NA1_5362367558,PLATINUM,PLATINUM IV,True
NA1_5362385456,PLATINUM,PLATINUM IV,False
NA1_5362407012,PLATINUM,PLATINUM IV,False
NA1_5362414437,GOLD,GOLD III,True
NA1_5362426776,PLATINUM,PLATINUM IV,True
NA1_5362444607,SILVER,SILVER II,True
NA1_5362453411,PLATINUM,PLATINUM IV,False
NA1_5362464416,SILVER,SILVER II,True
NA1_5362475151,SILVER,SILVER IV,True
NA1_5362493197,BRONZE,BRONZE I,False
NA1_5362499056,EMERALD,EMERALD III,False
NA1_5362502613,IRON,IRON I,True
NA1_5362523684,EMERALD,EMERALD III,False
NA1_5362537237,IRON,IRON I,False
NA1_5362545602,SILVER,SILVER IV,True
NA1_5362546053,PLATINUM,PLATINUM IV,True
NA1_5362550981,IRON,IRON I,False
NA1_5362571284,SILVER,SILVER III,False
NA1_5362580180,SILVER,SILVER II,False
NA1_5362580613,BRONZE,BRONZE I,True
NA1_5362584401,IRON,IRON IV,False
NA1_5362592597,SILVER,SILVER IV,True
NA1_5362606500,SILVER,SILVER III,False
NA1_5362610522,BRONZE,BRONZE II,False
NA1_5362615224,IRON,IRON IV,True
NA1_5362653667,GOLD,GOLD IV,True
NA1_5362657284,BRONZE,BRONZE II,True
NA1_5362677615,BRONZE,BRONZE II,True
NA1_5362685769,GOLD,GOLD IV,True
NA1_5362695805,EMERALD,EMERALD III,False
NA1_5362699072,BRONZE,BRONZE II,True
NA1_5362710441,EMERALD,EMERALD III,False
NA1_5362710726,GOLD,GOLD II,False
NA1_5362711754,BRONZE,BRONZE II,False
NA1_5362720687,EMERALD,EMERALD III,False
NA1_5362723211,BRONZE,BRONZE II,True
NA1_5362725466,GOLD,GOLD II,True
NA1_5362745868,GOLD,GOLD II,True
NA1_5362746621,EMERALD,EMERALD III,False
NA1_5362747286,SILVER,SILVER II,True
NA1_5362757293,EMERALD,EMERALD III,False
NA1_5362760865,SILVER,SILVER II,True
NA1_5362799597,BRONZE,BRONZE II,False
NA1_5362802761,DIAMOND,DIAMOND III,True
NA1_5362821329,DIAMOND,DIAMOND IV,False
NA1_5362839858,DIAMOND,DIAMOND IV,False
NA1_5362856817,SILVER,SILVER III,True
NA1_5362861629,BRONZE,BRONZE II,True
NA1_5362862069,DIAMOND,DIAMOND II,True
NA1_5362875478,DIAMOND,DIAMOND II,False
NA1_5362875867,DIAMOND,DIAMOND II,False
NA1_5362878502,BRONZE,BRONZE II,True
NA1_5362894152,GOLD,GOLD III,False
NA1_5362894825,SILVER,SILVER III,False
NA1_5362908330,GOLD,GOLD III,True
NA1_5362917628,SILVER,SILVER III,True
NA1_5362923072,IRON,IRON II,True
NA1_5362924078,GOLD,GOLD III,True
NA1_5362944366,GOLD,GOLD III,True
NA1_5362950804,BRONZE,BRONZE II,False
NA1_5362954554,EMERALD,EMERALD II,False
NA1_5362964050,GOLD,GOLD I,False
NA1_5362964433,DIAMOND,DIAMOND II,True
NA1_5362969065,BRONZE,BRONZE II,False
NA1_5362973579,EMERALD,EMERALD II,False
NA1_5362980343,DIAMOND,DIAMOND II,True
NA1_5362985489,BRONZE,BRONZE II,True
NA1_5363006102,EMERALD,EMERALD II,False
NA1_5363019394,EMERALD,EMERALD II,False
NA1_5363025162,BRONZE,BRONZE II,True
NA1_5363039011,EMERALD,EMERALD II,True
NA1_5363060470,EMERALD,EMERALD II,True
NA1_5363074403,GOLD,GOLD III,False
NA1_5363088872,EMERALD,EMERALD II,True
NA1_5363091323,SILVER,SILVER III,False
NA1_5363099992,EMERALD,EMERALD III,True
NA1_5363106954,GOLD,GOLD III,True
NA1_5363124718,EMERALD,EMERALD III,False
NA1_5363139882,GOLD,GOLD III,True
NA1_5363151299,IRON,IRON III,True
NA1_5363166113,EMERALD,EMERALD III,True
NA1_5363197914,IRON,IRON III,False
NA1_5363239196,IRON,IRON II,True
NA1_5363284478,DIAMOND,DIAMOND IV,False
NA1_5363303693,SILVER,SILVER II,False
NA1_5363308578,PLATINUM,PLATINUM III,False
NA1_5363325572,PLATINUM,PLATINUM III,False
NA1_5363336933,SILVER,SILVER II,False
NA1_5363339747,BRONZE,BRONZE I,True
NA1_5363377659,EMERALD,EMERALD III,True
NA1_5363390691,EMERALD,EMERALD III,True
NA1_5363401223,EMERALD,EMERALD III,False
NA1_5363402829,DIAMOND,DIAMOND I,True
NA1_5363408398,EMERALD,EMERALD III,False
NA1_5363413427,EMERALD,EMERALD III,True
NA1_5363419070,SILVER,SILVER III,True
NA1_5363434034,BRONZE,BRONZE II,True
NA1_5363443850,GOLD,GOLD IV,True
NA1_5363451445,GOLD,GOLD IV,False
NA1_5363467441,BRONZE,BRONZE II,False
NA1_5363482667,DIAMOND,DIAMOND II,True
NA1_5363500111,DIAMOND,DIAMOND II,False
NA1_5363505833,IRON,IRON I,False
NA1_5363507671,PLATINUM,PLATINUM I,False
NA1_5363517859,DIAMOND,DIAMOND II,False
NA1_5363519018,IRON,IRON I,False
NA1_5363523677,PLATINUM,PLATINUM I,True
NA1_5363540483,DIAMOND,DIAMOND II,True
NA1_5363545079,SILVER,SILVER III,True
NA1_5363551435,PLATINUM,PLATINUM I,True
NA1_5363556433,PLATINUM,PLATINUM IV,False
NA1_5363557895,BRONZE,BRONZE IV,False
NA1_5363570506,SILVER,SILVER III,False
NA1_5363577862,PLATINUM,PLATINUM I,False
NA1_5363651134,IRON,IRON I,True
NA1_5363665004,DIAMOND,DIAMOND IV,True
NA1_5363686543,DIAMOND,DIAMOND I,False
NA1_5363688037,DIAMOND,DIAMOND IV,True
NA1_5363717385,PLATINUM,PLATINUM IV,False
NA1_5363740014,EMERALD,EMERALD II,True
NA1_5363756641,EMERALD,EMERALD III,False
NA1_5363761492,EMERALD,EMERALD II,True
NA1_5363786336,EMERALD,EMERALD II,False
NA1_5363835027,EMERALD,EMERALD II,True
NA1_5363835919,SILVER,SILVER IV,True
NA1_5363845002,GOLD,GOLD III,False
NA1_5363853615,EMERALD,EMERALD II,False
NA1_5363864360,BRONZE,BRONZE III,True
NA1_5363864513,EMERALD,EMERALD II,False
NA1_5363869526,SILVER,SILVER IV,False
NA1_5363880962,SILVER,SILVER IV,True
NA1_5363894174,EMERALD,EMERALD II,True
NA1_5363929767,EMERALD,EMERALD II,False
NA1_5363940134,GOLD,GOLD IV,True
NA1_5363964640,GOLD,GOLD IV,True
NA1_5363995935,IRON,IRON I,True
NA1_5364008837,BRONZE,BRONZE IV,True
NA1_5364016838,IRON,IRON I,False
NA1_5364022662,BRONZE,BRONZE IV,False
NA1_5364035594,IRON,IRON I,True
NA1_5364060466,IRON,IRON I,False
NA1_5364081557,SILVER,SILVER IV,True
NA1_5364095304,SILVER,SILVER IV,False
NA1_5364101344,SILVER,SILVER II,True
NA1_5364104378,SILVER,SILVER III,False
NA1_5364104903,SILVER,SILVER IV,True
NA1_5364105366,SILVER,SILVER II,False
NA1_5364109549,SILVER,SILVER IV,False
NA1_5364109672,PLATINUM,PLATINUM IV,False
NA1_5364113093,SILVER,SILVER III,True
NA1_5364113304,SILVER,SILVER II,True
NA1_5364116419,PLATINUM,PLATINUM IV,True
NA1_5364119382,SILVER,SILVER II,True
NA1_5364121672,PLATINUM,PLATINUM IV,False
NA1_5364125817,SILVER,SILVER II,True
NA1_5364129668,SILVER,SILVER II,False
NA1_5364168171,SILVER,SILVER III,False
NA1_5364168781,IRON,IRON IV,True
NA1_5364197754,DIAMOND,DIAMOND I,True
NA1_5364213814,DIAMOND,DIAMOND I,False
NA1_5364224951,GOLD,GOLD III,False
NA1_5364229103,EMERALD,EMERALD I,True
NA1_5364229809,DIAMOND,DIAMOND I,True
NA1_5364242601,EMERALD,EMERALD I,True
NA1_5364248783,GOLD,GOLD III,True
NA1_5364296777,SILVER,SILVER IV,True
NA1_5364297350,EMERALD,EMERALD II,True
NA1_5364303288,PLATINUM,PLATINUM IV,True
NA1_5364307164,SILVER,SILVER IV,True
NA1_5364313247,PLATINUM,PLATINUM III,True
NA1_5364316674,IRON,IRON II,True
NA1_5364317184,EMERALD,EMERALD II,True
NA1_5364319764,EMERALD,EMERALD II,False
NA1_5364320103,SILVER,SILVER IV,False
NA1_5364325277,PLATINUM,PLATINUM IV,True
NA1_5364332031,SILVER,SILVER IV,False
NA1_5364340219,EMERALD,EMERALD II,False
NA1_5364341870,SILVER,SILVER IV,True
NA1_5364345501,DIAMOND,DIAMOND III,True
NA1_5364347678,EMERALD,EMERALD I,False
NA1_5364358546,EMERALD,EMERALD II,False
NA1_5364362455,SILVER,SILVER IV,True
NA1_5364386410,EMERALD,EMERALD II,True
NA1_5364403294,PLATINUM,PLATINUM III,False
NA1_5364405796,EMERALD,EMERALD II,False
NA1_5364412464,PLATINUM,PLATINUM III,False
NA1_5364428565,SILVER,SILVER IV,True
NA1_5364429540,EMERALD,EMERALD II,True
NA1_5364441263,PLATINUM,PLATINUM III,False
NA1_5364458675,PLATINUM,PLATINUM IV,True
NA1_5364458843,SILVER,SILVER IV,False
NA1_5364478849,PLATINUM,PLATINUM III,False
NA1_5364491952,DIAMOND,DIAMOND II,True
NA1_5364515018,PLATINUM,PLATINUM III,False
NA1_5364549027,PLATINUM,PLATINUM I,True
NA1_5364557571,DIAMOND,DIAMOND III,False
NA1_5364560602,BRONZE,BRONZE III,True
NA1_5364562783,BRONZE,BRONZE II,False
NA1_5364577594,PLATINUM,PLATINUM I,True
NA1_5364578655,DIAMOND,DIAMOND III,False
NA1_5364582566,BRONZE,BRONZE III,True
NA1_5364586718,DIAMOND,DIAMOND IV,True
NA1_5364589598,PLATINUM,PLATINUM I,True
NA1_5364607249,SILVER,SILVER IV,True
NA1_5364618528,DIAMOND,DIAMOND IV,True
NA1_5364634332,PLATINUM,PLATINUM I,False
NA1_5364651868,PLATINUM,PLATINUM I,True
NA1_5364681641,DIAMOND,DIAMOND II,True
NA1_5364682481,PLATINUM,PLATINUM III,False
NA1_5364703027,DIAMOND,DIAMOND III,False
NA1_5364707032,GOLD,GOLD III,False
NA1_5364707259,PLATINUM,PLATINUM III,True
NA1_5364708894,DIAMOND,DIAMOND I,False
NA1_5364722706,SILVER,SILVER II,True
NA1_5364726211,PLATINUM,PLATINUM III,True
NA1_5364733193,IRON,IRON III,False
NA1_5364742662,PLATINUM,PLATINUM III,True
NA1_5364745526,SILVER,SILVER II,True
NA1_5364764851,SILVER,SILVER II,False
NA1_5364774230,SILVER,SILVER II,False
NA1_5364780238,SILVER,SILVER II,True
NA1_5364787009,SILVER,SILVER II,True
NA1_5364792704,SILVER,SILVER II,False
NA1_5364792869,SILVER,SILVER II,True
NA1_5364800874,GOLD,GOLD IV,True
NA1_5364815320,EMERALD,EMERALD II,False
NA1_5364822652,EMERALD,EMERALD II,False
NA1_5364824573,SILVER,SILVER III,True
NA1_5364831540,SILVER,SILVER III,True
NA1_5364835844,EMERALD,EMERALD II,True
NA1_5364846465,GOLD,GOLD I,True
NA1_5364847229,BRONZE,BRONZE I,True
NA1_5364852438,SILVER,SILVER III,False
NA1_5364861015,PLATINUM,PLATINUM III,True
NA1_5364861465,IRON,IRON IV,True
NA1_5364868767,IRON,IRON II,False
NA1_5364876995,IRON,IRON IV,True
NA1_5364877511,DIAMOND,DIAMOND III,True
NA1_5364878537,IRON,IRON II,True
NA1_5364888723,DIAMOND,DIAMOND III,False
NA1_5364889241,IRON,IRON IV,False
NA1_5364899240,IRON,IRON IV,True
NA1_5364905806,SILVER,SILVER III,True
NA1_5364908517,DIAMOND,DIAMOND I,True
NA1_5364925453,DIAMOND,DIAMOND III,True
NA1_5364933312,IRON,IRON II,True
NA1_5364937429,EMERALD,EMERALD III,True
NA1_5364940004,PLATINUM,PLATINUM IV,True
NA1_5364954465,SILVER,SILVER III,True
NA1_5364957979,PLATINUM,PLATINUM IV,True
NA1_5364975052,SILVER,SILVER III,True
NA1_5364975083,PLATINUM,PLATINUM IV,False
NA1_5364980528,IRON,IRON II,False
NA1_5364990311,PLATINUM,PLATINUM IV,False
NA1_5365010595,SILVER,SILVER I,False
NA1_5365016626,PLATINUM,PLATINUM IV,False
NA1_5365019101,PLATINUM,PLATINUM IV,True
NA1_5365045565,EMERALD,EMERALD II,True
NA1_5365050179,IRON,IRON I,False
NA1_5365069004,IRON,IRON I,False
NA1_5365069635,IRON,IRON I,False
NA1_5365080967,EMERALD,EMERALD II,True
NA1_5365083800,GOLD,GOLD III,True
NA1_5365090644,EMERALD,EMERALD III,False
NA1_5365099059,GOLD,GOLD IV,False
NA1_5365110577,EMERALD,EMERALD II,True
NA1_5365113130,SILVER,SILVER IV,True
NA1_5365114180,PLATINUM,PLATINUM IV,True
NA1_5365114411,EMERALD,EMERALD I,False
NA1_5365119632,GOLD,GOLD IV,False
NA1_5365146489,PLATINUM,PLATINUM IV,True
NA1_5365180876,PLATINUM,PLATINUM IV,False
NA1_5365186647,GOLD,GOLD III,False
NA1_5365190643,IRON,IRON III,True
NA1_5365211252,BRONZE,BRONZE III,True
NA1_5365219847,GOLD,GOLD III,True
NA1_5365240791,BRONZE,BRONZE III,True
NA1_5365278885,DIAMOND,DIAMOND III,True
NA1_5365285370,EMERALD,EMERALD I,False
NA1_5365300854,EMERALD,EMERALD III,True
NA1_5365302549,EMERALD,EMERALD I,True
NA1_5365311815,GOLD,GOLD II,True
NA1_5365315811,EMERALD,EMERALD III,False
NA1_5365328516,EMERALD,EMERALD III,True
NA1_5365355404,EMERALD,EMERALD III,True
NA1_5365362124,EMERALD,EMERALD III,True
NA1_5365362481,SILVER,SILVER II,True
NA1_5365367819,EMERALD,EMERALD III,False
NA1_5365369074,EMERALD,EMERALD III,False
NA1_5365372603,EMERALD,EMERALD III,False
NA1_5365385097,IRON,IRON IV,False
NA1_5365386136,GOLD,GOLD IV,True
NA1_5365461229,DIAMOND,DIAMOND II,False
NA1_5365477053,DIAMOND,DIAMOND II,True
NA1_5365492623,SILVER,SILVER III,True
NA1_5365524887,PLATINUM,PLATINUM I,True
NA1_5365531403,IRON,IRON II,True
NA1_5365544064,SILVER,SILVER I,True
NA1_5365550330,IRON,IRON IV,True
NA1_5365551487,DIAMOND,DIAMOND IV,True
NA1_5365552070,PLATINUM,PLATINUM I,False
NA1_5365553266,BRONZE,BRONZE IV,True
NA1_5365559115,SILVER,SILVER I,False
NA1_5365561978,BRONZE,BRONZE IV,True
NA1_5365568836,PLATINUM,PLATINUM I,True
NA1_5365568888,DIAMOND,DIAMOND IV,False
NA1_5365571654,SILVER,SILVER III,False
NA1_5365577004,PLATINUM,PLATINUM I,False
NA1_5365581841,IRON,IRON IV,True
NA1_5365591735,DIAMOND,DIAMOND IV,True
NA1_5365602548,IRON,IRON IV,True
NA1_5365602805,IRON,IRON IV,True
NA1_5365608327,PLATINUM,PLATINUM I,False
NA1_5365645531,IRON,IRON IV,False
NA1_5365652899,PLATINUM,PLATINUM IV,True
NA1_5365670244,PLATINUM,PLATINUM III,False
NA1_5365684247,PLATINUM,PLATINUM IV,False
NA1_5365692155,PLATINUM,PLATINUM IV,True
NA1_5365696050,IRON,IRON II,True
NA1_5365698135,IRON,IRON I,False
NA1_5365701533,PLATINUM,PLATINUM IV,False
NA1_5365704823,PLATINUM,PLATINUM III,False
NA1_5365716133,PLATINUM,PLATINUM IV,False
NA1_5365716983,PLATINUM,PLATINUM IV,True
NA1_5365721888,BRONZE,BRONZE III,True
NA1_5365734119,PLATINUM,PLATINUM IV,False
NA1_5365742789,PLATINUM,PLATINUM IV,False
NA1_5365752402,BRONZE,BRONZE II,True
NA1_5365759472,BRONZE,BRONZE II,True
NA1_5365768197,BRONZE,BRONZE III,True
NA1_5365771917,PLATINUM,PLATINUM IV,True
NA1_5365775522,BRONZE,BRONZE III,False
NA1_5365785436,DIAMOND,DIAMOND II,True
NA1_5365794117,BRONZE,BRONZE III,True
NA1_5365794919,BRONZE,BRONZE II,True
NA1_5365813836,PLATINUM,PLATINUM IV,False
NA1_5365818277,IRON,IRON III,False
NA1_5365826328,IRON,IRON III,False
NA1_5365836995,PLATINUM,PLATINUM IV,True
NA1_5365841238,BRONZE,BRONZE III,True
NA1_5365843685,PLATINUM,PLATINUM IV,True
NA1_5365856331,IRON,IRON III,False
NA1_5365863369,GOLD,GOLD III,True
NA1_5365867246,PLATINUM,PLATINUM IV,True
NA1_5365873756,BRONZE,BRONZE III,True
NA1_5365914206,PLATINUM,PLATINUM IV,True
NA1_5365914956,PLATINUM,PLATINUM III,True
NA1_5365925418,PLATINUM,PLATINUM III,True
NA1_5365966942,IRON,IRON I,True
NA1_5365972968,IRON,IRON I,False
NA1_5365977297,IRON,IRON I,True
NA1_5365986939,IRON,IRON I,True
NA1_5366082432,DIAMOND,DIAMOND I,True
NA1_5366097887,DIAMOND,DIAMOND I,True
NA1_5366103789,PLATINUM,PLATINUM I,True
NA1_5366111410,DIAMOND,DIAMOND I,True
NA1_5366127086,SILVER,SILVER IV,True
NA1_5366128134,BRONZE,BRONZE III,True
NA1_5366140135,BRONZE,BRONZE IV,True
NA1_5366142412,BRONZE,BRONZE III,False
NA1_5366142566,IRON,IRON IV,False
NA1_5366153140,PLATINUM,PLATINUM I,True
NA1_5366162901,PLATINUM,PLATINUM I,True
NA1_5366163936,BRONZE,BRONZE IV,False
NA1_5366164431,IRON,IRON I,False
NA1_5366166111,IRON,IRON IV,True
NA1_5366190342,IRON,IRON IV,False
NA1_5366192601,IRON,IRON I,False
NA1_5366193642,PLATINUM,PLATINUM IV,False
NA1_5366219584,PLATINUM,PLATINUM IV,True
NA1_5366250554,PLATINUM,PLATINUM IV,True
NA1_5366284569,GOLD,GOLD II,True
NA1_5366295770,SILVER,SILVER IV,False
NA1_5366327544,PLATINUM,PLATINUM I,True
NA1_5366337306,GOLD,GOLD II,True
NA1_5366373430,BRONZE,BRONZE III,False
NA1_5366409961,IRON,IRON II,True
NA1_5366416784,PLATINUM,PLATINUM IV,False
NA1_5366438010,PLATINUM,PLATINUM IV,True
NA1_5366492833,IRON,IRON IV,True
NA1_5366496911,PLATINUM,PLATINUM III,False
NA1_5366502259,IRON,IRON IV,True
NA1_5366508873,PLATINUM,PLATINUM III,True
NA1_5366524019,BRONZE,BRONZE II,False
NA1_5366563026,IRON,IRON IV,True
NA1_5366603278,PLATINUM,PLATINUM I,False
NA1_5366614775,PLATINUM,PLATINUM I,True
NA1_5366627813,BRONZE,BRONZE III,True
NA1_5366633068,SILVER,SILVER III,False
NA1_5366640777,BRONZE,BRONZE III,False
NA1_5366646206,SILVER,SILVER III,False
NA1_5366660229,DIAMOND,DIAMOND I,False
NA1_5366662533,SILVER,SILVER I,True
NA1_5366679826,SILVER,SILVER I,True
NA1_5366705090,IRON,IRON IV,False
